ax_sum,ay_sum,az_sum,gx_sum,gy_sum,gz_sum,a_sum,g_sum,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,a_var,g_var,ax_min,ay_min,az_min,gx_min,gy_min,gz_min,a_min,g_min,ax_max,ay_max,az_max,gx_max,gy_max,gz_max,a_max,g_max,motion_state
0.264464605768444,0.08990366738536976,9.786929669380187,-0.0023054370558111222,0.00021797046782239557,-0.0011427701612865301,9.801661474731048,0.02563376045187572,1.2369188897725364e-06,7.749919457821888e-08,3.9200629221391e-08,3.655216715019245e-09,6.507877293014238e-10,7.727189515241074e-10,3.4376140144555776e-08,1.003402593091199e-09,-0.0011910746991634369,-0.00047321464866399753,0.02402621030807495,-0.00016800688579678526,-6.45592901855705e-05,-0.00010197610594332201,0.024056499370008724,3.1104749398484466e-06,0.002506217062473297,0.000845283418893814,0.0248844575881958,0.00015535579062998277,7.801130414009075e-05,6.936490535736076e-05,0.024885881220379286,0.00016973834581755936,rest
0.2642996206099633,0.08888207121730374,9.78812710762024,-0.0018650442519538013,-0.0005230084272352511,-0.001998815707956959,9.802481082904904,0.025217644783313786,1.177322860227464e-06,9.242999910381416e-08,4.11229994308736e-08,3.349120461790288e-09,6.78880659376541e-10,8.871433495727917e-10,3.6134043349103274e-08,9.791644186950558e-10,-0.0011040128022432327,-0.000408162549138069,0.02402975082397461,-0.000147789716720581,-7.635727524757374e-05,-9.3996524810791e-05,0.024083654839719793,7.343167132752623e-06,0.002427384257316589,0.0009491781145334243,0.02488081932067871,0.0002005435526371,9.4864536076784e-05,7.607788778841475e-05,0.024882773370323616,0.00020082780601112334,rest
0.2632893191767661,0.09125296839691144,9.787077007293702,-0.003513597266719438,-0.00040049861583611306,-0.0026992560172948194,9.801772656224829,0.02624290937829339,1.2282933217322686e-06,8.410488882261785e-08,3.400199970493356e-08,3.9052128376398124e-09,5.609395632273982e-10,7.945468580605171e-10,2.9216702829407595e-08,1.069605620478908e-09,-0.0011222842335700987,-0.00040390580892562855,0.02406191349029541,-0.00016605855897068974,-7.179379928857075e-05,-8.27834010124205e-05,0.024110961377576606,6.5838877394963e-06,0.002531566619873047,0.0010299651324748994,0.024903564453125,0.00015939770266413676,6.845966447144726e-05,7.386506069451549e-05,0.02490420594858972,0.00016854760537520665,rest
0.26555074566553233,0.08882957691355839,9.786133263111115,-0.0015297869589994645,-0.00045050305516269786,-0.0021789260520557645,9.800554124520527,0.028030157308697727,1.2021994824490907e-06,7.048150585130623e-08,5.002237019514057e-08,4.719329792692866e-09,7.617922255359572e-10,7.152523382102831e-10,4.420077686417348e-08,1.3191888998765964e-09,-0.0011935709416866303,-0.0003784845396876335,0.02406043529510498,-0.00019489603117108325,-7.649138569831825e-05,-8.72537586838005e-05,0.024103388193380856,7.863985561577096e-06,0.002453596293926239,0.0008167508989572525,0.024916865825653077,0.00018763912841677648,8.09766352176665e-05,8.03694035857915e-05,0.02492578057814988,0.0001989912906732343,rest
0.26850158269346136,0.13380054427427238,9.774355905056,-0.0014945902979889038,-0.0009860658591912825,-0.0016855895430126075,9.790128414397051,0.026112493490278377,1.1815099733777633e-06,1.819436193287801e-07,4.365454499909967e-08,3.996945285130742e-09,5.862292250820202e-10,7.519197246913345e-10,3.7525893818252485e-08,1.1006645473426205e-09,-0.001094539612531662,-0.000415867269039154,0.023996922969818115,-0.00017905980348587025,-7.763878442347049e-05,-9.38288681209085e-05,0.024022738670267718,8.630356121836229e-06,0.002625651657581329,0.0020045410096645355,0.02485119819641113,0.00018801541998982426,6.760656833648675e-05,6.80647836998105e-05,0.024854627167182293,0.00019359803907601563,rest
0.27118062556262884,0.5263923912495374,9.790544397830963,-0.00023378423008579916,-0.0011520906883015385,-0.0025083945723963436,9.817621534537906,0.02624865203567171,1.048510060509357e-06,7.942732750901975e-08,4.3810291872065805e-08,4.1360816322064866e-09,6.634549057553468e-10,6.550006372394276e-10,4.201642502059576e-08,1.1856291404980234e-09,-0.0014141103625297546,0.0006647267192602158,0.02393612623214722,-0.000194095093756914,-8.0578029155731e-05,-0.00010848419740796076,0.02396373718224664,7.1057122330699965e-06,0.002633081376552582,0.0022592870891094212,0.025049233436584467,0.0002195351012051105,6.705895531922575e-05,7.48559879139065e-05,0.025084537578364315,0.00022306002978645411,straight
0.28825544845080003,1.214230306595564,9.774437282085419,0.0015041904174722682,0.0042672754949216905,-0.0037461334901308717,9.863860723850571,0.027195935092148658,5.435200745211024e-07,7.145206260960183e-07,2.892227812775423e-07,3.779406581913882e-09,7.846903933030121e-10,8.056974790403963e-10,3.024153798657397e-07,9.517923211187674e-10,-0.0009924226999282837,0.0005560126155614852,0.022459168434143067,-0.00015183168463408925,-6.1221420764923e-05,-8.06637201458215e-05,0.02270623127568812,5.6970693332876275e-06,0.002628493010997772,0.00487056851387024,0.02649118661880493,0.00016317890956997851,0.000111553817987442,7.767230737954374e-05,0.02681253257569529,0.00018122393737687019,straight
0.302800868175982,1.3087099312245847,9.760093717575073,0.004038207316516487,-0.0007570497995038748,-0.005525235357167714,9.869334752770122,0.029365501583239084,1.1304875038502897e-06,1.0421256996485006e-06,5.228045606165196e-07,3.893453707915267e-09,1.641961460249447e-09,7.99977207623372e-10,5.655365828266014e-07,1.229350929967129e-09,-0.0021297572553157806,0.0008649770170450211,0.021851882934570313,-0.00017758086323738074,-0.00010672584176063525,-0.00012948737479746324,0.022156656978719026,9.201497062260107e-06,0.003550908863544464,0.006297041773796082,0.027789812088012695,0.00026343019679188725,0.00010921804234385475,6.0223047621548004e-05,0.028024308267805678,0.0002782477288931732,straight
0.1821799333242234,1.2974960009683856,9.82239449262619,-0.004807241389935367,0.007537778999976571,-0.010484092482129172,9.94188518738546,0.03677853626038129,2.320235208113073e-06,1.8176621586436086e-06,2.214166966928138e-06,4.7413331148669944e-09,2.9091810515346533e-09,9.897855509670095e-10,2.310948357831816e-06,1.354479841123364e-09,-0.002680528461933136,-0.0004088182374835012,0.02087322235107422,-0.00018433481454849227,-0.00012472642585635175,-0.000141840437427163,0.02094181212872429,9.391983441671665e-06,0.0041302359104156494,0.0059299373626709,0.027930896282196045,0.00019041450694203373,0.00014202296733856198,8.915365673601626e-05,0.028549925088337785,0.0002105378663343575,straight
0.3686686418310273,0.3807841185259167,9.74746240735054,-0.007141322141160337,-0.003253918266477737,-0.026309688593028065,9.809974545669075,0.04629145085152919,2.9500023734491267e-06,2.976007944209533e-06,2.830622896277299e-06,5.035498823213312e-09,3.955549489584862e-09,8.945032234548461e-10,2.856482264236225e-06,1.1818407463489622e-09,-0.0031105691194534303,-0.002975153625011444,0.019399569034576417,-0.00019422918558120725,-0.000132523477077484,-0.00015676768496632575,0.01940465996905955,2.839138104645934e-05,0.00506321907043457,0.0044249239563941955,0.028880083560943598,0.0002029612846672535,0.0001570358872413635,1.9717956893146e-05,0.028925303122180095,0.00022391846476956526,straight
